VDDH [V],L_n [um],gm_id_n [1/V],Wn [um],L_p [um],gm_id_p [1/V],Wp [um],A2 [V/V],Iq_total [A],Iq_scale,Power [mW],gm_n [S],gm_p [S],gm_total [S],rout [ohm],p2 [Hz],I_pk_available [A],Vout_CM [V],V_low_sat [V],V_high_sat [V],swing_actual [V],VGS_n [V],VGS_p [V],Vgate_n [V],Vgate_p [V],Vbias_pg_minus_ng [V],C_out_parasitic [pF]
1.6,0.15,11.181818181818182,17.69680133690428,0.15,24.545454545454547,402.17929701657556,36.315285803001586,0.000294,1.75,0.4704,0.0032874545454545452,0.007216363636363636,0.010503818181818182,3457.341432838426,112195689.44801313,0.00294,0.8,0.08943089430894309,1.5592592592592593,1.4698283649503163,0.6446778972990911,0.45756131020998114,0.6446778972990911,1.142438689790019,0.49776079249092786,0.22991644032767822
1.6,0.15,11.181818181818182,17.69680133690428,0.15,26.363636363636363,790.8412779076536,37.04471490302844,0.000294,1.75,0.4704,0.0032874545454545452,0.00775090909090909,0.011038363636363636,3355.9969686985296,50012787.047885336,0.00294,0.8,0.08943089430894309,1.5620689655172415,1.4726380712082985,0.6446778972990911,0.4310141344677988,0.6446778972990911,1.1689858655322012,0.5243079682331101,0.4437307827939109
1.6,0.15,12.90909090909091,27.665640325986356,0.15,10.0,16.558786721267733,31.571081773551906,0.000294,1.75,0.4704,0.0037952727272727274,0.00294,0.006735272727272727,4687.424407583832,247030551.99861163,0.00294,0.8,0.07746478873239436,1.5,1.4225352112676057,0.6075396108522759,0.6445217838836491,0.6075396108522759,0.955478216116351,0.34793860526407505,0.020837972783339653
1.6,0.15,12.90909090909091,27.665640325986356,0.15,11.818181818181818,22.66635079967405,32.66277145395585,0.000294,1.75,0.4704,0.0037952727272727274,0.0034745454545454546,0.007269818181818182,4492.928246217416,252855761.9251212,0.00294,0.8,0.07746478873239436,1.5153846153846156,1.4379198266522213,0.6075396108522759,0.6156594999126472,0.6075396108522759,0.9843405000873529,0.37680088923507693,0.02424891656335205
1.6,0.15,12.90909090909091,27.665640325986356,0.15,13.636363636363637,31.0114130895234,33.59408713797144,0.000294,1.75,0.4704,0.0037952727272727274,0.004009090909090909,0.007804363636363637,4304.526121956083,256134236.59684098,0.00294,0.8,0.07746478873239436,1.5266666666666668,1.4492018779342726,0.6075396108522759,0.5909869016630518,0.6075396108522759,1.0090130983369483,0.4014734874846724,0.028901844988964163
1.6,0.15,12.90909090909091,27.665640325986356,0.15,15.454545454545453,42.88423917718587,34.36316667009724,0.000294,1.75,0.4704,0.0037952727272727274,0.004543636363636363,0.008338909090909091,4120.822795341332,255777840.12541053,0.00294,0.8,0.07746478873239436,1.535294117647059,1.4578293289146647,0.6075396108522759,0.5686792359292226,0.6075396108522759,1.0313207640707773,0.4237811532185014,0.03551098411430124
1.6,0.15,12.90909090909091,27.665640325986356,0.15,17.272727272727273,60.621510115991455,34.97371785783015,0.000294,1.75,0.4704,0.0037952727272727274,0.0050781818181818185,0.008873454545454545,3941.3869399652867,249894855.90555716,0.00294,0.8,0.07746478873239436,1.5421052631578949,1.4646404744255006,0.6075396108522759,0.5475154617169418,0.6075396108522759,1.0524845382830583,0.4449449274307824,0.045368149844563194
1.6,0.15,12.90909090909091,27.665640325986356,0.15,19.09090909090909,88.7549065889617,35.44213050286852,0.000294,1.75,0.4704,0.0037952727272727274,0.005612727272727272,0.009408,3767.233259233474,235715803.63278264,0.00294,0.8,0.07746478873239436,1.5476190476190477,1.4701542588866534,0.6075396108522759,0.5265474534837198,0.6075396108522759,1.0734525465162803,0.4659129356640044,0.06097538362602905
1.6,0.15,12.90909090909091,27.665640325986356,0.15,20.909090909090907,136.68726168220158,35.81075818324858,0.000294,1.75,0.4704,0.0037952727272727274,0.006147272727272726,0.009942545454545454,3601.7696219710924,209882500.19857302,0.00294,0.8,0.07746478873239436,1.5521739130434784,1.4747091243110841,0.6075396108522759,0.5049629081998241,0.6075396108522759,1.095037091800176,0.4874974809479,0.08751649318561429
1.6,0.15,12.90909090909091,27.665640325986356,0.15,22.727272727272727,225.114798306401,36.166021800297116,0.000294,1.75,0.4704,0.0037952727272727274,0.006681818181818181,0.010477090909090908,3451.9144783707166,169828837.60333624,0.00294,0.8,0.07746478873239436,1.556,1.4785352112676058,0.6075396108522759,0.48210152514385446,0.6075396108522759,1.1178984748561456,0.5103588640038697,0.1363817387103118
1.6,0.15,12.90909090909091,27.665640325986356,0.15,24.545454545454547,402.17929701657556,36.634785601451476,0.000294,1.75,0.4704,0.0037952727272727274,0.007216363636363636,0.011011636363636364,3326.9156728086505,117444259.68381077,0.00294,0.8,0.07746478873239436,1.5592592592592593,1.481794470526865,0.6075396108522759,0.45756131020998114,0.6075396108522759,1.142438689790019,0.534899078937743,0.23401569791833554
1.6,0.15,12.90909090909091,27.665640325986356,0.15,26.363636363636363,790.8412779076536,37.32845242666426,0.000294,1.75,0.4704,0.0037952727272727274,0.00775090909090909,0.011546181818181818,3232.9693932138675,57863952.55276579,0.00294,0.8,0.07746478873239436,1.5620689655172415,1.4846041767848472,0.6075396108522759,0.4310141344677988,0.6075396108522759,1.1689858655322012,0.5614462546799253,0.44783004038456825
1.6,0.15,14.636363636363637,45.38642883769009,0.15,10.0,16.558786721267733,32.0328373754751,0.000294,1.75,0.4704,0.004303090909090909,0.00294,0.007243090909090909,4422.536977310366,249114961.86216438,0.00294,0.8,0.06832298136645963,1.5,1.4316770186335404,0.5715794365047406,0.6445217838836491,0.5715794365047406,0.955478216116351,0.38389877961161034,0.02811541190233777
1.6,0.15,14.636363636363637,45.38642883769009,0.15,11.818181818181818,22.66635079967405,33.047136749225366,0.000294,1.75,0.4704,0.004303090909090909,0.0034745454545454546,0.007777636363636363,4248.994836494834,254509436.30243543,0.00294,0.8,0.06832298136645963,1.5153846153846156,1.447061634018156,0.5715794365047406,0.6156594999126472,0.5715794365047406,0.9843405000873529,0.4127610635826122,0.03152635568235017
1.6,0.15,14.636363636363637,45.38642883769009,0.15,13.636363636363637,31.0114130895234,33.91462117967794,0.000294,1.75,0.4704,0.004303090909090909,0.004009090909090909,0.00831218181818182,4080.110604112882,257555718.9102445,0.00294,0.8,0.06832298136645963,1.5266666666666668,1.4583436853002072,0.5715794365047406,0.5909869016630518,0.5715794365047406,1.0090130983369483,0.43743366183220767,0.03617928410796228
1.6,0.15,14.636363636363637,45.38642883769009,0.15,15.454545454545453,42.88423917718587,34.63223538107603,0.000294,1.75,0.4704,0.004303090909090909,0.004543636363636363,0.008846727272727273,3914.69458856728,257093723.96132424,0.00294,0.8,0.06832298136645963,1.535294117647059,1.4669711362805993,0.5715794365047406,0.5686792359292226,0.5715794365047406,1.0313207640707773,0.4597413275660367,0.04278842323329935
1.6,0.15,14.636363636363637,45.38642883769009,0.15,17.272727272727273,60.621510115991455,35.202357709233844,0.000294,1.75,0.4704,0.004303090909090909,0.0050781818181818185,0.009381272727272728,3752.4074539369753,251444379.48200178,0.00294,0.8,0.06832298136645963,1.5421052631578949,1.4737822817914352,0.5715794365047406,0.5475154617169418,0.5715794365047406,1.0524845382830583,0.4809051017783177,0.052645588963561314
1.6,0.15,14.636363636363637,45.38642883769009,0.15,19.09090909090909,88.7549065889617,35.63961928313007,0.000294,1.75,0.4704,0.004303090909090909,0.005612727272727272,0.009915818181818182,3594.218714949766,237853479.1070476,0.00294,0.8,0.06832298136645963,1.5476190476190477,1.479296066252588,0.5715794365047406,0.5265474534837198,0.5715794365047406,1.0734525465162803,0.5018731100115397,0.06825282274502716
1.6,0.15,14.636363636363637,45.38642883769009,0.15,20.909090909090907,136.68726168220158,35.98373575371912,0.000294,1.75,0.4704,0.004303090909090909,0.006147272727272726,0.010450363636363636,3443.299870303863,212841508.69474548,0.00294,0.8,0.06832298136645963,1.5521739130434784,1.4838509316770188,0.5715794365047406,0.5049629081998241,0.5715794365047406,1.095037091800176,0.5234576552954353,0.0947939323046124
1.6,0.15,14.636363636363637,45.38642883769009,0.15,22.727272727272727,225.114798306401,36.31709856206767,0.000294,1.75,0.4704,0.004303090909090909,0.006681818181818181,0.01098490909090909,3306.0900423948924,173610354.02065262,0.00294,0.8,0.06832298136645963,1.556,1.4876770186335404,0.5715794365047406,0.48210152514385446,0.5715794365047406,1.1178984748561456,0.5463190383514049,0.14365917782930993
1.6,0.15,14.636363636363637,45.38642883769009,0.15,24.545454545454547,402.17929701657556,36.761499881974416,0.000294,1.75,0.4704,0.004303090909090909,0.007216363636363636,0.011519454545454545,3191.2535213292817,121776671.72525351,0.00294,0.8,0.06832298136645963,1.5592592592592593,1.4909362778927997,0.5715794365047406,0.45756131020998114,0.5715794365047406,1.142438689790019,0.5708592532852783,0.24129313703733363
1.6,0.15,14.636363636363637,45.38642883769009,0.15,26.363636363636363,790.8412779076536,37.42421176372465,0.000294,1.75,0.4704,0.004303090909090909,0.00775090909090909,0.012053999999999999,3104.713104672694,63793138.09629481,0.00294,0.8,0.06832298136645963,1.5620689655172415,1.4937459841507819,0.5715794365047406,0.4310141344677988,0.5715794365047406,1.1689858655322012,0.5974064290274606,0.4551074795035664
1.6,0.15,16.363636363636363,79.11606919048684,0.15,10.0,16.558786721267733,32.29654056268773,0.000294,1.75,0.4704,0.0048109090909090905,0.00294,0.00775090909090909,4166.806781486805,239235785.51224247,0.00294,0.8,0.06111111111111111,1.5,1.4388888888888889,0.5357145622515623,0.6445217838836491,0.5357145622515623,0.955478216116351,0.41976365386478864,0.041949416278842716
1.6,0.15,16.363636363636363,79.11606919048684,0.15,11.818181818181818,22.66635079967405,33.244590472577656,0.000294,1.75,0.4704,0.0048109090909090905,0.0034745454545454546,0.008285454545454546,4012.403941171321,244355625.74550912,0.00294,0.8,0.06111111111111111,1.5153846153846156,1.4542735042735044,0.5357145622515623,0.6156594999126472,0.5357145622515623,0.9843405000873529,0.4486259378357905,0.04536036005885511
1.6,0.15,16.363636363636363,79.11606919048684,0.15,13.636363636363637,31.0114130895234,34.05816137105221,0.000294,1.75,0.4704,0.0048109090909090905,0.004009090909090909,0.00882,3861.4695432031986,247419823.42700103,0.00294,0.8,0.06111111111111111,1.5266666666666668,1.4655555555555557,0.5357145622515623,0.5909869016630518,0.5357145622515623,1.0090130983369483,0.47329853608538597,0.05001328848446722
1.6,0.15,16.363636363636363,79.11606919048684,0.15,15.454545454545453,42.88423917718587,34.73327989626674,0.000294,1.75,0.4704,0.0048109090909090905,0.004543636363636363,0.009354545454545454,3712.984245470691,247530030.14359754,0.00294,0.8,0.06111111111111111,1.535294117647059,1.4741830065359478,0.5357145622515623,0.5686792359292226,0.5357145622515623,1.0313207640707773,0.495606201819215,0.0566224276098043
1.6,0.15,16.363636363636363,79.11606919048684,0.15,17.272727272727273,60.621510115991455,35.271201830974164,0.000294,1.75,0.4704,0.0048109090909090905,0.0050781818181818185,0.00988909090909091,3566.6778832571777,242984335.76348177,0.00294,0.8,0.06111111111111111,1.5421052631578949,1.4809941520467838,0.5357145622515623,0.5475154617169418,0.5357145622515623,1.0524845382830583,0.516769976031496,0.06647959334006626
1.6,0.15,16.363636363636363,79.11606919048684,0.15,19.09090909090909,88.7549065889617,35.68492534367449,0.000294,1.75,0.4704,0.0048109090909090905,0.005612727272727272,0.010423636363636362,3423.462225540027,231252633.0365312,0.00294,0.8,0.06111111111111111,1.5476190476190477,1.4865079365079366,0.5357145622515623,0.5265474534837198,0.5357145622515623,1.0734525465162803,0.537737984264718,0.0820868271215321
1.6,0.15,16.363636363636363,79.11606919048684,0.15,20.909090909090907,136.68726168220158,36.0115328472987,0.000294,1.75,0.4704,0.0048109090909090905,0.006147272727272726,0.010958181818181817,3286.268967316126,208891279.1993444,0.00294,0.8,0.06111111111111111,1.5521739130434784,1.4910628019323673,0.5357145622515623,0.5049629081998241,0.5357145622515623,1.095037091800176,0.5593225295486136,0.10862793668111735
1.6,0.15,16.363636363636363,79.11606919048684,0.15,22.727272727272727,225.114798306401,36.329212879581384,0.000294,1.75,0.4704,0.0048109090909090905,0.006681818181818181,0.011492727272727273,3161.061079539592,172761117.01401347,0.00294,0.8,0.06111111111111111,1.556,1.494888888888889,0.5357145622515623,0.48210152514385446,0.5357145622515623,1.1178984748561456,0.5821839126045832,0.15749318220581487
1.6,0.15,16.363636363636363,79.11606919048684,0.15,24.545454545454547,402.17929701657556,36.75436503433991,0.000294,1.75,0.4704,0.0048109090909090905,0.007216363636363636,0.012027272727272727,3055.918483580794,123611084.80643609,0.00294,0.8,0.06111111111111111,1.5592592592592593,1.4981481481481482,0.5357145622515623,0.45756131020998114,0.5357145622515623,1.142438689790019,0.6067241275384566,0.2551271414138386
1.6,0.15,16.363636363636363,79.11606919048684,0.15,26.363636363636363,790.8412779076536,37.38988870072907,0.000294,1.75,0.4704,0.0048109090909090905,0.00775090909090909,0.012561818181818181,2976.471093559269,67845771.71942694,0.00294,0.8,0.06111111111111111,1.5620689655172415,1.5009578544061304,0.5357145622515623,0.4310141344677988,0.5357145622515623,1.1689858655322012,0.6332713032806389,0.4689414838800713
1.55,0.15,14.636363636363637,48.72184242469129,0.15,13.636363636363637,33.32502811086083,33.09093711581934,0.00031499999999999996,1.875,0.48824999999999996,0.004610454545454545,0.004295454545454545,0.00890590909090909,3715.6158656051934,282061975.3341898,0.0031499999999999996,0.775,0.06832298136645963,1.4766666666666668,1.4083436853002071,0.5722490093001235,0.5914572817329042,0.5722490093001235,0.9585427182670958,0.38629370896697235,0.0391219276425329
1.55,0.15,14.636363636363637,48.72184242469129,0.15,15.454545454545453,46.062626848064205,33.817526603121024,0.00031499999999999996,1.875,0.48824999999999996,0.004610454545454545,0.0048681818181818175,0.009478636363636363,3567.7628411675187,280258536.8168399,0.0031499999999999996,0.775,0.06832298136645963,1.4852941176470589,1.4169711362805992,0.5722490093001235,0.5691808620633072,0.5722490093001235,0.9808191379366928,0.4085701286365694,0.04627155759799479
1.55,0.15,14.636363636363637,48.72184242469129,0.15,17.272727272727273,65.07883871826898,34.3989519988328,0.00031499999999999996,1.875,0.48824999999999996,0.004610454545454545,0.00544090909090909,0.010051363636363636,3422.3169356230346,272674160.5542902,0.0031499999999999996,0.775,0.06832298136645963,1.4921052631578948,1.4237822817914352,0.5722490093001235,0.5480506354239059,0.5722490093001235,1.0019493645760942,0.4297003552759707,0.056926268280015055
1.55,0.15,14.636363636363637,48.72184242469129,0.15,19.09090909090909,95.22976925043166,34.84801553088156,0.00031499999999999996,1.875,0.48824999999999996,0.004610454545454545,0.0060136363636363625,0.010624090909090908,3280.093876179328,256472932.42736918,0.0031499999999999996,0.775,0.06832298136645963,1.4976190476190476,1.429296066252588,0.5722490093001235,0.5271124569813079,0.5722490093001235,1.0228875430186921,0.45063853371856866,0.07378820164989734
1.55,0.15,14.636363636363637,48.72184242469129,0.15,20.909090909090907,146.62335896357808,35.20126339816729,0.00031499999999999996,1.875,0.48824999999999996,0.004610454545454545,0.006586363636363635,0.01119681818181818,3143.8630891880025,228098535.43304813,0.0031499999999999996,0.775,0.06832298136645963,1.5021739130434784,1.4338509316770187,0.5722490093001235,0.505540207269683,0.5722490093001235,1.0444597927303172,0.47221078343019374,0.10247299595988059
1.55,0.15,14.636363636363637,48.72184242469129,0.15,22.727272727272727,241.6223135839087,35.537172198463246,0.00031499999999999996,1.875,0.48824999999999996,0.004610454545454545,0.007159090909090908,0.011769545454545453,3019.417558282901,184960560.86524543,0.0031499999999999996,0.775,0.06832298136645963,1.506,1.4376770186335404,0.5722490093001235,0.4826515514294423,0.5722490093001235,1.0673484485705578,0.4950994392704343,0.15538202161824682
1.55,0.15,14.636363636363637,48.72184242469129,0.15,24.545454545454547,432.4983782739011,35.97549473836255,0.00031499999999999996,1.875,0.48824999999999996,0.004610454545454545,0.007731818181818181,0.012342272727272726,2914.8192989503045,129418478.92487025,0.0031499999999999996,0.775,0.06832298136645963,1.5092592592592593,1.4409362778927997,0.5722490093001235,0.45803057946200726,0.5722490093001235,1.0919694205379928,0.5197204112378694,0.2614441169965556
1.55,0.15,14.636363636363637,48.72184242469129,0.15,26.363636363636363,852.9781355190688,36.62520193912956,0.00031499999999999996,1.875,0.48824999999999996,0.004610454545454545,0.008304545454545453,0.012915,2835.865423083977,70288296.38296129,0.0031499999999999996,0.775,0.06832298136645963,1.5120689655172415,1.4437459841507818,0.5722490093001235,0.4313678371111183,0.5722490093001235,1.1186321628888818,0.5463831535887583,0.494513814885108
1.55,0.15,16.363636363636363,84.89309194872642,0.15,13.636363636363637,33.32502811086083,33.23831410148208,0.00031499999999999996,1.875,0.48824999999999996,0.005154545454545454,0.004295454545454545,0.00945,3517.2819155007496,269355014.40327406,0.0031499999999999996,0.775,0.06111111111111111,1.4766666666666668,1.4155555555555557,0.5364129034602922,0.5914572817329042,0.5364129034602922,0.9585427182670958,0.42212981480680356,0.054026714234818266
1.55,0.15,16.363636363636363,84.89309194872642,0.15,15.454545454545453,46.062626848064205,33.92202013339643,0.00031499999999999996,1.875,0.48824999999999996,0.005154545454545454,0.0048681818181818175,0.010022727272727272,3384.509945282184,268335127.6265028,0.0031499999999999996,0.775,0.06111111111111111,1.4852941176470589,1.4241830065359478,0.5364129034602922,0.5691808620633072,0.5364129034602922,0.9808191379366928,0.4444062344764006,0.06117634419028017
1.55,0.15,16.363636363636363,84.89309194872642,0.15,17.272727272727273,65.07883871826898,34.4706892833087,0.00031499999999999996,1.875,0.48824999999999996,0.005154545454545454,0.00544090909090909,0.010595454545454543,3253.346907905584,262181423.51883462,0.0031499999999999996,0.775,0.06111111111111111,1.4921052631578948,1.4309941520467837,0.5364129034602922,0.5480506354239059,0.5364129034602922,1.0019493645760942,0.46553646111580194,0.07183105487230043
1.55,0.15,16.363636363636363,84.89309194872642,0.15,19.09090909090909,95.22976925043166,34.89561905160683,0.00031499999999999996,1.875,0.48824999999999996,0.005154545454545454,0.0060136363636363625,0.011168181818181817,3124.5568544377306,248299432.89273074,0.0031499999999999996,0.775,0.06111111111111111,1.4976190476190476,1.4365079365079365,0.5364129034602922,0.5271124569813079,0.5364129034602922,1.0228875430186921,0.48647463955839987,0.0886929882421827
1.55,0.15,16.363636363636363,84.89309194872642,0.15,20.909090909090907,146.62335896357808,35.23089339342321,0.00031499999999999996,1.875,0.48824999999999996,0.005154545454545454,0.006586363636363635,0.01174090909090909,3000.695527120831,223085728.81793597,0.0031499999999999996,0.775,0.06111111111111111,1.5021739130434784,1.4410628019323672,0.5364129034602922,0.505540207269683,0.5364129034602922,1.0444597927303172,0.508046889270025,0.11737778255216594
1.55,0.15,16.363636363636363,84.89309194872642,0.15,22.727272727272727,241.6223135839087,35.55096283175645,0.00031499999999999996,1.875,0.48824999999999996,0.005154545454545454,0.007159090909090908,0.012313636363636363,2887.1213816856475,183545025.0285649,0.0031499999999999996,0.775,0.06111111111111111,1.506,1.444888888888889,0.5364129034602922,0.4826515514294423,0.5364129034602922,1.0673484485705578,0.5309355451102655,0.17028680821053221
1.55,0.15,16.363636363636363,84.89309194872642,0.15,24.545454545454547,432.4983782739011,35.97025983560566,0.00031499999999999996,1.875,0.48824999999999996,0.005154545454545454,0.007731818181818181,0.012886363636363635,2791.342914932362,130967670.50953814,0.0031499999999999996,0.775,0.06111111111111111,1.5092592592592593,1.4481481481481482,0.5364129034602922,0.45803057946200726,0.5364129034602922,1.0919694205379928,0.5555565170777006,0.27634890358884096
1.55,0.15,16.363636363636363,84.89309194872642,0.15,26.363636363636363,852.9781355190688,36.59329509907813,0.00031499999999999996,1.875,0.48824999999999996,0.005154545454545454,0.008304545454545453,0.013459090909090907,2718.853401485035,73599983.59058303,0.0031499999999999996,0.775,0.06111111111111111,1.5120689655172415,1.4509578544061303,0.5364129034602922,0.4313678371111183,0.5364129034602922,1.1186321628888818,0.5822192594285895,0.5094186014773934
1.6,0.15,11.181818181818182,18.960858575254584,0.15,10.0,17.741557201358283,30.829340838919112,0.00031499999999999996,1.875,0.504,0.0035222727272727268,0.0031499999999999996,0.006672272727272726,4620.515692187619,258885730.54989427,0.0031499999999999996,0.8,0.08943089430894309,1.5,1.410569105691057,0.6446778972990911,0.6445217838836491,0.6446778972990911,0.955478216116351,0.3108003188172599,0.017934337706445338
1.6,0.15,11.181818181818182,18.960858575254584,0.15,11.818181818181818,24.28537585679362,32.012062468394454,0.00031499999999999996,1.875,0.504,0.0035222727272727268,0.003722727272727272,0.007244999999999999,4418.504136424356,264746000.34251824,0.0031499999999999996,0.8,0.08943089430894309,1.5153846153846156,1.4259537210756725,0.6446778972990911,0.6156594999126472,0.6446778972990911,0.9843405000873529,0.33966260278826177,0.021588920327887194
1.6,0.15,11.181818181818182,18.960858575254584,0.15,13.636363636363637,33.226514024489354,33.01985420075309,0.00031499999999999996,1.875,0.504,0.0035222727272727268,0.004295454545454545,0.007817727272727271,4223.715288194477,267806284.45743376,0.0031499999999999996,0.8,0.08943089430894309,1.5266666666666668,1.4372357723577238,0.6446778972990911,0.5909869016630518,0.6446778972990911,1.0090130983369483,0.3643352010378572,0.026574200783900166
1.6,0.15,11.181818181818182,18.960858575254584,0.15,15.454545454545453,45.94739911841343,33.852339260373036,0.00031499999999999996,1.875,0.504,0.0035222727272727268,0.0048681818181818175,0.008390454545454545,4034.625189491342,266724109.85849458,0.0031499999999999996,0.8,0.08943089430894309,1.535294117647059,1.445863223338116,0.6446778972990911,0.5686792359292226,0.6446778972990911,1.0313207640707773,0.38664286677168624,0.03365542127533275
1.6,0.15,11.181818181818182,18.960858575254584,0.15,17.272727272727273,64.9516179814194,34.51473757114814,0.00031499999999999996,1.875,0.504,0.0035222727272727268,0.00544090909090909,0.008963181818181816,3850.7238022478787,259492412.76344568,0.0031499999999999996,0.8,0.08943089430894309,1.5421052631578949,1.4526743688489518,0.6446778972990911,0.5475154617169418,0.6446778972990911,1.0524845382830583,0.40780664098396724,0.044216670272041986
1.6,0.15,11.181818181818182,18.960858575254584,0.15,19.09090909090909,95.09454277388753,35.025237758281214,0.00031499999999999996,1.875,0.504,0.0035222727272727268,0.0060136363636363625,0.00953590909090909,3672.9836059020295,243357481.88234076,0.0031499999999999996,0.8,0.08943089430894309,1.5476190476190477,1.4581881533101047,0.6446778972990911,0.5265474534837198,0.6446778972990911,1.0734525465162803,0.4287746492171892,0.060938706466469685
1.6,0.15,11.181818181818182,18.960858575254584,0.15,20.909090909090907,146.45063751664452,35.42865190998087,0.00031499999999999996,1.875,0.504,0.0035222727272727268,0.006586363636363635,0.010108636363636361,3504.790422319256,214883974.73556438,0.0031499999999999996,0.8,0.08943089430894309,1.5521739130434784,1.4627430187345354,0.6446778972990911,0.5049629081998241,0.6446778972990911,1.095037091800176,0.45035919450108486,0.08937560956602529
1.6,0.15,11.181818181818182,18.960858575254584,0.15,22.727272727272727,241.1944267568582,35.814933123181554,0.00031499999999999996,1.875,0.504,0.0035222727272727268,0.007159090909090908,0.010681363636363635,3353.030038342033,171970309.1823009,0.0031499999999999996,0.8,0.08943089430894309,1.556,1.466569105691057,0.6446778972990911,0.48210152514385446,0.6446778972990911,1.1178984748561456,0.4732205775570545,0.14173122977105837
1.6,0.15,11.181818181818182,18.960858575254584,0.15,24.545454545454547,430.90638966061664,36.31528580300158,0.00031499999999999996,1.875,0.504,0.0035222727272727268,0.007731818181818181,0.011254090909090908,3226.852003982531,117584882.8999614,0.0031499999999999996,0.8,0.08943089430894309,1.5592592592592593,1.4698283649503163,0.6446778972990911,0.45756131020998114,0.6446778972990911,1.142438689790019,0.49776079249092786,0.24633904320822664
1.6,0.15,11.181818181818182,18.960858575254584,0.15,26.363636363636363,847.3299406153432,37.044714903028435,0.00031499999999999996,1.875,0.504,0.0035222727272727268,0.008304545454545453,0.01182681818181818,3132.263837451961,57993552.115588844,0.0031499999999999996,0.8,0.08943089430894309,1.5620689655172415,1.4726380712082985,0.6446778972990911,0.4310141344677988,0.6446778972990911,1.1689858655322012,0.5243079682331101,0.47542583870776167
1.6,0.15,12.90909090909091,29.641757492128235,0.15,10.0,17.741557201358283,31.571081773551906,0.00031499999999999996,1.875,0.504,0.004066363636363636,0.0031499999999999996,0.007216363636363635,4374.929447078244,266267285.70307988,0.0031499999999999996,0.8,0.07746478873239436,1.5,1.4225352112676057,0.6075396108522759,0.6445217838836491,0.6075396108522759,0.955478216116351,0.34793860526407505,0.022326399410721055
1.6,0.15,12.90909090909091,29.641757492128235,0.15,11.818181818181818,24.28537585679362,32.66277145395585,0.00031499999999999996,1.875,0.504,0.004066363636363636,0.003722727272727272,0.007789090909090909,4193.399696469589,271658035.17276835,0.0031499999999999996,0.8,0.07746478873239436,1.5153846153846156,1.4379198266522213,0.6075396108522759,0.6156594999126472,0.6075396108522759,0.9843405000873529,0.37680088923507693,0.025980982032162907
1.6,0.15,12.90909090909091,29.641757492128235,0.15,13.636363636363637,33.226514024489354,33.59408713797145,0.00031499999999999996,1.875,0.504,0.004066363636363636,0.004295454545454545,0.008361818181818182,4017.557713825679,274232771.46710944,0.0031499999999999996,0.8,0.07746478873239436,1.5266666666666668,1.4492018779342726,0.6075396108522759,0.5909869016630518,0.6075396108522759,1.0090130983369483,0.4014734874846724,0.030966262488175883
1.6,0.15,12.90909090909091,29.641757492128235,0.15,15.454545454545453,45.94739911841343,34.36316667009724,0.00031499999999999996,1.875,0.504,0.004066363636363636,0.0048681818181818175,0.008934545454545454,3846.10127565191,272839303.0233426,0.0031499999999999996,0.8,0.07746478873239436,1.535294117647059,1.4578293289146647,0.6075396108522759,0.5686792359292226,0.6075396108522759,1.0313207640707773,0.4237811532185014,0.038047482979608464
1.6,0.15,12.90909090909091,29.641757492128235,0.15,17.272727272727273,64.9516179814194,34.97371785783015,0.00031499999999999996,1.875,0.504,0.004066363636363636,0.00544090909090909,0.009507272727272725,3678.627810634268,265438701.71002722,0.0031499999999999996,0.8,0.07746478873239436,1.5421052631578949,1.4646404744255006,0.6075396108522759,0.5475154617169418,0.6075396108522759,1.0524845382830583,0.4449449274307824,0.048608731976317696
1.6,0.15,12.90909090909091,29.641757492128235,0.15,19.09090909090909,95.09454277388753,35.44213050286853,0.00031499999999999996,1.875,0.504,0.004066363636363636,0.0060136363636363625,0.010079999999999999,3516.0843752845767,249188225.77542576,0.0031499999999999996,0.8,0.07746478873239436,1.5476190476190477,1.4701542588866534,0.6075396108522759,0.5265474534837198,0.6075396108522759,1.0734525465162803,0.4659129356640044,0.0653307681707454
1.6,0.15,12.90909090909091,29.641757492128235,0.15,20.909090909090907,146.45063751664452,35.81075818324858,0.00031499999999999996,1.875,0.504,0.004066363636363636,0.006586363636363635,0.010652727272727272,3361.6516471730197,220637051.38477296,0.0031499999999999996,0.8,0.07746478873239436,1.5521739130434784,1.4747091243110841,0.6075396108522759,0.5049629081998241,0.6075396108522759,1.095037091800176,0.4874974809479,0.093767671270301
1.6,0.15,12.90909090909091,29.641757492128235,0.15,22.727272727272727,241.1944267568582,36.16602180029713,0.00031499999999999996,1.875,0.504,0.004066363636363636,0.007159090909090908,0.011225454545454545,3221.786846479336,177521912.79865605,0.0031499999999999996,0.8,0.07746478873239436,1.556,1.4785352112676058,0.6075396108522759,0.48210152514385446,0.6075396108522759,1.1178984748561456,0.5103588640038697,0.1461232914753341
1.6,0.15,12.90909090909091,29.641757492128235,0.15,24.545454545454547,430.90638966061664,36.634785601451476,0.00031499999999999996,1.875,0.504,0.004066363636363636,0.007731818181818181,0.011798181818181817,3105.1212946214073,122614091.13499592,0.0031499999999999996,0.8,0.07746478873239436,1.5592592592592593,1.481794470526865,0.6075396108522759,0.45756131020998114,0.6075396108522759,1.142438689790019,0.534899078937743,0.25073110491250233
